"group"	"set"	"method"	"cutoff"	"ontology"	"ID"	"Pop.total"	"Pop.term"	"Study.total"	"Study.term"	"Pop.family"	"Study.family"	"nparents"	"is.trivial"	"p"	"p.adjusted"	"p.min"	"depth"	"ic"	"partition"	"level3"	"name"	"loci"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0060969"	40819	33	3682	14	1697	146	5	"false"	1.30059156865869e-07	0.000424903265480794	3.12738300711294e-70	25	7.92053196974963	"biological_process"	"regulation of biological process"	"negative regulation of gene silencing"	"Q00423,Q10370"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0065003"	40819	2095	3682	556	2435	593	2	"false"	1.80585695013842e-11	6.08032035111605e-08	0	7	4.5862288229175	"biological_process"	"cellular component organization or biogenesis"	"macromolecular complex assembly"	"Q00423,P0CG89,P50346,Q10370,Q39836,O22518"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0065008"	40819	1517	3682	154	9280	660	1	"false"	9.12455894638934e-07	0.00294267026021056	0	2	3.2254135470986	"biological_process"	"NA"	"regulation of biological quality"	"Q948P5,Q948P6,P16313,P19976"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0070727"	40819	1146	3682	319	1914	428	2	"false"	5.56911532672544e-13	1.88347480349854e-09	0	4	4.2494571402692	"biological_process"	"macromolecule localization"	"cellular macromolecule localization"	"Q43463"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0070925"	40819	339	3682	96	4751	892	2	"false"	5.72173715090767e-06	0.0181607937169809	0	7	5.69749950845754	"biological_process"	"cellular component organization or biogenesis"	"organelle assembly"	"P50346,O22518"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0071702"	40819	2175	3682	404	4864	742	1	"false"	4.88027188547176e-09	1.62073829316517e-05	0	4	2.94582868487944	"biological_process"	"establishment of localization"	"organic substance transport"	"Q43463"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0071705"	40819	1784	3682	363	4864	742	1	"false"	8.26949167842804e-14	2.80501157732279e-10	0	4	3.36541745422874	"biological_process"	"establishment of localization"	"nitrogen compound transport"	"Q43463"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0071826"	40819	1331	3682	457	2200	574	1	"false"	2.114719578246e-29	7.36556829103081e-26	0	5	6.50525007175649	"biological_process"	"cellular component organization or biogenesis"	"ribonucleoprotein complex subunit organization"	"P50346,Q39836,O22518"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0071840"	40819	5774	3682	975	29947	3141	1	"false"	5.71072128602702e-63	2.01531354183894e-59	0	1	2.52797451445711	"biological_process"	"NA"	"cellular component organization or biogenesis"	"Q00423,P0CG89,P50346,Q10370,Q39821,Q39828,Q39836,O22518"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0072350"	40819	101	3682	49	1481	335	1	"false"	2.50552285698205e-09	8.34088559089325e-06	1.83581564639928e-159	12	7.22738478918968	"biological_process"	"cellular process"	"tricarboxylic acid metabolic process"	"P37228"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0072521"	40819	492	3682	167	16277	1627	5	"false"	3.31236266653662e-49	1.16562042235424e-45	0	11	4.91601486663991	"biological_process"	"cellular process"	"purine-containing compound metabolic process"	"P04670,O04104,Q42806,Q39839"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0072522"	40819	273	3682	88	7295	891	6	"false"	4.99058680148089e-19	1.71576374234913e-15	0	20	5.92543157650354	"biological_process"	"biosynthetic process"	"purine-containing compound biosynthetic process"	"Q39839"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0072524"	40819	253	3682	81	16216	1626	4	"false"	2.9674682740554e-22	1.02407330137652e-18	0	10	5.78393201422984	"biological_process"	"nitrogen compound metabolic process"	"pyridine-containing compound metabolic process"	"Q42806"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0090407"	40819	578	3682	117	8424	1027	2	"false"	7.38726682261479e-09	2.44740149833228e-05	0	9	4.8057103246252	"biological_process"	"cellular process"	"organophosphate biosynthetic process"	"Q39839"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0097159"	40819	13819	3682	1608	20298	2101	1	"false"	1.4726967875991e-19	5.06607694934089e-16	0	2	4.37192929639975	"molecular_function"	"NA"	"organic cyclic compound binding"	"Q00423,Q43463,P0CG89,P24099,O82560,P50346,Q42806,Q10370,Q39821,Q39828,Q39839,P02236,P02235"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0097367"	40819	5727	3682	885	20298	2101	1	"false"	1.53934424130949e-47	5.41233435244418e-44	0	2	5.97462182069432	"molecular_function"	"NA"	"carbohydrate derivative binding"	"Q43463,P24099,O82560,Q42806,Q39821,Q39828,Q39839"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0097708"	40819	563	3682	139	15053	1976	2	"false"	2.87166527237704e-14	9.7550469302648e-11	0	9	5.06001317500315	"cellular_component"	"membrane-bounded organelle"	"intracellular vesicle"	"P08960,P08995,P04145"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0098655"	40819	987	3682	187	1760	255	2	"false"	6.74534311688941e-10	2.25564273828782e-06	0	8	4.12042688052547	"biological_process"	"establishment of localization"	"cation transmembrane transport"	"P16313"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0098660"	40819	977	3682	181	1477	233	1	"false"	2.18588060353788e-05	0.0683087688605588	0	7	4.38555812745535	"biological_process"	"establishment of localization"	"inorganic ion transmembrane transport"	"P16313"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0098662"	40819	878	3682	176	1086	192	2	"false"	5.37681376805131e-06	0.0170875141548671	1.4005681666451e-229	10	4.59464992531391	"biological_process"	"establishment of localization"	"inorganic cation transmembrane transport"	"P16313"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0098805"	40819	747	3682	161	14950	1510	1	"false"	1.61440724542266e-21	5.56647618221732e-18	0	2	5.39245314809642	"cellular_component"	"NA"	"whole membrane"	"P08960,P08995,Q43463,P0CG89,P04145"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:0098827"	40819	508	3682	131	1302	244	2	"false"	1.82485956131529e-07	0.000595086702944917	0	17	6.51963880920859	"cellular_component"	"organelle part"	"endoplasmic reticulum subcompartment"	"Q39817"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:1901135"	40819	1152	3682	228	19176	1940	1	"false"	2.03549808883142e-24	7.0489298816232e-21	0	3	3.78207670908006	"biological_process"	"organic substance metabolic process"	"carbohydrate derivative metabolic process"	"Q42806,Q39839"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:1901137"	40819	716	3682	130	8372	1037	2	"false"	1.9950990275973e-06	0.00639628748247694	0	6	4.61386076157959	"biological_process"	"organic substance metabolic process"	"carbohydrate derivative biosynthetic process"	"Q39839"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:1901265"	40819	6224	3682	970	13819	1608	2	"false"	3.04237336320739e-39	1.06604762646787e-35	0	4	6.38429746133882	"molecular_function"	"organic cyclic compound binding"	"nucleoside phosphate binding"	"Q43463,P24099,O82560,Q42806,Q39821,Q39828,Q39839"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:1901293"	40819	359	3682	97	6718	542	4	"false"	8.72381002932141e-29	3.03501350920092e-25	0	31	5.38776929878399	"biological_process"	"cellular process"	"nucleoside phosphate biosynthetic process"	"Q39839"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:1901363"	40819	13785	3682	1607	20298	2101	1	"false"	5.09524879633521e-20	1.75378463569858e-16	0	2	4.44382703557933	"molecular_function"	"NA"	"heterocyclic compound binding"	"Q00423,Q43463,P0CG89,P24099,O82560,P50346,Q42806,Q10370,Q39821,Q39828,Q39839,P02236,P02235"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:1901564"	40819	9532	3682	1283	19204	1941	2	"false"	8.86925818736928e-54	3.12552658522893e-50	0	4	2.27383870717562	"biological_process"	"nitrogen compound metabolic process"	"organonitrogen compound metabolic process"	"P04670,O04104,P24099,O82560,P50346,Q42806,Q39836,Q39839,O22518"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:1901566"	40819	2542	3682	653	14596	1542	2	"false"	2.10742720939176e-133	7.47504431171257e-130	0	7	3.44922936734569	"biological_process"	"nitrogen compound metabolic process"	"organonitrogen compound biosynthetic process"	"P24099,O82560,P50346,Q39836,Q39839,O22518"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:1901575"	40819	2378	3682	314	19460	1972	2	"false"	1.7993257656548e-07	0.000586940064756596	0	4	3.32600647327295	"biological_process"	"catabolic process"	"organic substance catabolic process"	"P04670,O04104,Q42806"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:1901576"	40819	7996	3682	939	19375	1960	2	"false"	2.21347688281622e-10	7.42621494184841e-07	0	4	2.51679526574439	"biological_process"	"biosynthetic process"	"organic substance biosynthetic process"	"Q00423,P24099,O82560,P50346,Q10370,Q39836,Q39839,O22518"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:1902578"	40819	2196	3682	370	16907	2249	2	"false"	1.98065747099525e-07	0.000645298204050251	0	3	2.73709743674804	"biological_process"	"localization"	"single-organism localization"	"Q948P5,Q948P6,P16313,P19976,P02236,P02235"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:1902679"	40819	259	3682	52	4012	147	5	"false"	9.85829710748529e-27	3.42181492600814e-23	0	51	5.66614897857346	"biological_process"	"regulation of biological process"	"negative regulation of RNA biosynthetic process"	"Q00423,Q10370"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:1903507"	40819	259	3682	52	3889	132	3	"false"	9.13633882343043e-29	3.1776186427891e-25	0	54	5.67857149857202	"biological_process"	"regulation of biological process"	"negative regulation of nucleic acid-templated transcription"	"Q00423,Q10370"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:1990904"	40819	1442	3682	509	5141	1139	1	"false"	4.29521915739092e-43	1.50590383658126e-39	0	2	5.87854799060469	"cellular_component"	"NA"	"ribonucleoprotein complex"	"P50346,Q39836,O22518"
"proteomics"	"identified"	"Bonferroni-Holm"	0.1	"GO"	"GO:2000113"	40819	318	3682	61	6024	621	4	"false"	7.4730111998263e-07	0.00241378261754389	0	30	5.14061720741778	"biological_process"	"regulation of biological process"	"negative regulation of cellular macromolecule biosynthetic process"	"Q00423,Q10370"
